"avg_type","id","player","team","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier"
"robust","16647","Brevyn Spann-Ford","DAL","TE",17.225,0.444779999999996,0.375,16.63,18.34,-86.175,-75.79,-98.88,360,328,383,90,17
"weighted","17549","Sam Roush","CHI","TE",13.5073170731707,9.69318603291405,0.414146341463416,3.29127195234916,21.2166907489961,-89.7868333446566,-89.1241039122385,-96.6331534186966,360,346,336,105,14
"average","13675","Tyler Conklin","DET","TE",17.8,NA,0.300000000000001,17.8,17.8,-85.86,-74.62,-99.42,361,322,384,89,13
"robust","15916","Andrew Ogletree","IND","TE",16.85,4.96671,0.149999999999999,13.835,19.865,-86.55,-78.585,-97.355,361,353,379,91,17
"average","15909","James Mitchell","DAL","TE",17.5,NA,0.166666666666668,17.5,17.5,-86.16,-74.92,-99.72,362,325,385,90,13
"robust","14984","Charlie Woerner","ATL","TE",16.7,13.3434,0.300000000000004,8.6,24.8,-86.7,-83.82,-92.42,362,386,362,92,17
"robust","17699","Dallen Bentley","DEN","TE",16.4,NA,0.299999999999997,16.4,16.4,-87,-76.02,-100.82,363,330,389,93,17
"average","16647","Brevyn Spann-Ford","DAL","TE",17.3333333333333,1.02143689640297,0.483333333333331,16.63,18.34,-86.3266666666667,-75.79,-98.88,364,328,383,91,13
"weighted","17545","Jack Endries","CIN","TE",13.0931707317073,9.55789323414274,0.124878048780488,2.83154459434765,19.2349363445128,-90.20097968612,-89.58383127024,-98.6149078231799,364,349,342,106,14
"weighted","13678","Ian Thomas","LV","TE",12.9682926829268,2.47487373415292,0.760487804878048,11.2489307741947,14.654431909059,-90.3258577349005,-81.166445090393,-103.195412258634,365,311,354,107,14
"average","15916","Andrew Ogletree","IND","TE",16.85,4.73761543394987,0.149999999999999,13.835,19.865,-86.81,-78.585,-97.355,366,353,379,92,13
"average","14984","Charlie Woerner","ATL","TE",16.7,12.7279220613579,0.300000000000004,8.6,24.8,-86.96,-83.82,-92.42,367,386,362,93,13
"robust","17243","Thomas Fidone II","NYG","TE",16.1,NA,0.100000000000001,16.1,16.1,-87.3,-76.32,-101.12,367,333,390,94,17
"weighted","15419","Kylen Granson","TEN","TE",12.2078048780488,4.99624983264328,0.362682926829267,6.90753586187972,16.0189166568786,-91.0863455397785,-85.507840002708,-101.830927510814,367,324,349,108,14
"robust","16312","Josh Whyle","GB","TE",16,1.92738,0.0499999999999989,14.73,17.43,-87.4,-77.69,-99.79,368,342,386,95,17
"average","17699","Dallen Bentley","DEN","TE",16.4,NA,0.299999999999997,16.4,16.4,-87.26,-76.02,-100.82,369,330,389,94,13
"robust","15335","Farrell, Luke","SFO","TE",15.95,6.00453,0.0500000000000007,12.305,19.595,-87.45,-80.115,-97.625,369,365,380,96,17
"weighted","17644","Tanner Koziol","JAC","TE",11.8451219512195,7.58506904065753,0.360104529616727,3.72814815198362,17.0177269536717,-91.4490284666078,-88.6872277126041,-100.832117214021,369,345,348,109,14
"average","17243","Thomas Fidone II","NYG","TE",16.1,NA,0.0666666666666664,16.1,16.1,-87.56,-76.32,-101.12,370,333,390,95,13
"robust","16113","Stone Smartt","NO","TE",15.9,NA,0.199999999999999,15.9,15.9,-87.5,-76.52,-101.32,370,334,392,97,17
"weighted","15334","Hunter Long","ARI","TE",11.4850174216028,4.73761543394987,0.15156794425087,8.19366748202989,14.7127696544844,-91.8091329962245,-84.2217083825578,-103.137074513208,370,320,353,110,14
"average","16312","Josh Whyle","GB","TE",16.0333333333333,1.50443787951957,0.0833333333333339,14.73,17.43,-87.6266666666667,-77.69,-99.79,371,342,386,96,13
"robust","17651","Josh Cuevas","BAL","TE",15.7,NA,0.499999999999998,15.7,15.7,-87.7,-76.72,-101.52,371,336,393,98,17
"weighted","12955","Chris Manhertz","NYG","TE",11.3334494773519,4.5254833995939,0.0334494773519172,8.18947341567035,14.4166754908508,-91.9607009404754,-84.2259024489173,-103.433168676842,371,321,356,111,14
"average","15335","Farrell, Luke","SFO","TE",15.95,5.72756492761104,0.0500000000000007,12.305,19.595,-87.71,-80.115,-97.625,372,365,380,97,13
"weighted","16425","Julian Hill","NE","TE",11.3,NA,0.699999999999999,NA,NA,-91.9941504178273,NA,NA,372,NA,NA,112,14
"average","16113","Stone Smartt","NO","TE",15.9,NA,0.199999999999999,15.9,15.9,-87.76,-76.52,-101.32,373,334,392,98,13
"weighted","13940","Mundt, Johnny","PHI","TE",10.6,NA,1,NA,NA,-92.6941504178273,NA,NA,373,NA,NA,113,14
"average","17651","Josh Cuevas","BAL","TE",15.7,NA,0.499999999999998,15.7,15.7,-87.96,-76.72,-101.52,374,336,393,99,13
"robust","13315","Saubert, Eric","SEA","TE",15.2,NA,0.100000000000003,15.2,15.2,-88.2,-77.22,-102.02,374,339,394,99,17
"robust","15970","Lucas Krull","DEN","TE",15.1,NA,0.0249999999999968,15.1,15.1,-88.3,-77.32,-102.12,375,341,396,100,17
"robust","17547","Max Klare","LAR","TE",15.075,11.04537,0.0750000000000028,3.86,49.64,-88.325,-88.56,-67.58,376,415,282,101,17
"average","13315","Saubert, Eric","SEA","TE",15.2,NA,0.100000000000003,15.2,15.2,-88.46,-77.22,-102.02,377,339,394,100,13
"robust","17567","Oscar Delp","NO","TE",15,7.11648000000001,0.125,3.66,22.02,-88.4,-88.76,-95.2,377,417,371,102,17
"average","15970","Lucas Krull","DEN","TE",15.1,NA,0.333333333333332,15.1,15.1,-88.56,-77.32,-102.12,378,341,396,101,13
"robust","13676","Durham Smythe","BAL","TE",14.875,0,0.199999999999999,14.03,15.2,-88.525,-78.39,-102.02,378,350,394,103,17
"weighted","15925","FitzPatrick, John","GBP","TE",9.6,NA,1.0988679245283,NA,NA,-93.6941504178273,NA,NA,378,NA,NA,114,14
"average","13676","Durham Smythe","BAL","TE",14.7666666666667,0.750555349946514,0.533333333333335,14.03,15.2,-88.8933333333333,-78.39,-102.02,379,350,394,102,13
"robust","17549","Sam Roush","CHI","TE",14.675,6.22691999999999,0.0999999999999996,4.33,20.98,-88.725,-88.09,-96.24,379,410,375,104,17
"average","17655","Seydou Traore","MIA","TE",14.2333333333333,9.76234261503525,0.133333333333331,5.26,22.81,-89.4266666666667,-87.16,-94.41,381,403,369,103,13
"robust","17545","Jack Endries","CIN","TE",14.575,1.4826,0.200000000000001,3.99,19.2,-88.825,-88.43,-98.02,381,414,381,105,17
"robust","17655","Seydou Traore","MIA","TE",14.375,13.19514,0.275,5.26,22.81,-89.025,-87.16,-94.41,382,403,369,106,17
"weighted","15840","Woods, Jelani","NYJ","TE",8.5011320754717,12.7986327394765,0.173257511011769,0.291192265616251,17.7868165494143,-94.7930183423556,-92.1241835989714,-100.063027618278,382,360,346,115,14
"average","17567","Oscar Delp","NO","TE",14.1,10.6658333007787,1.77635683940025e-15,3.66,22.02,-89.56,-88.76,-95.2,383,417,371,104,13
"average","15929","Ko Kieft","TB","TE",14.1,NA,0.266666666666666,14.1,14.1,-89.56,-78.32,-103.12,383,348,403,105,13
"robust","15929","Ko Kieft","TB","TE",14.1,NA,1.15,14.1,14.1,-89.3,-78.32,-103.12,383,348,403,107,17
"weighted","16220","Will Mallory","IND","TE",8.32787456445993,10.5358910396796,0.297909407665504,1.00830529585752,15.506010127137,-94.9662758533674,-91.4070705687302,-102.343834040556,383,355,350,116,14
"weighted","16648","Jared Wiley","KC","TE",8.02996515679443,10.8187337521542,3.12996515679443,0.513897384336915,15.4008023453151,-95.2641852610329,-91.9014784802508,-102.449041822378,384,359,351,117,14
"average","17549","Sam Roush","CHI","TE",13.8333333333333,9.69862533214544,0.5,4.33,20.98,-89.8266666666667,-88.09,-96.24,387,410,375,106,13
"weighted","16831","Martin-Robinson, David","TEN","TE",4.9,NA,1.1,NA,NA,-98.3941504178273,NA,NA,388,NA,NA,118,15
"average","17545","Jack Endries","CIN","TE",13.3333333333333,9.48173683105228,0.383333333333333,3.99,19.2,-90.3266666666667,-88.43,-98.02,390,414,381,107,13
"robust","13678","Ian Thomas","LV","TE",12.95,2.59455,0.0999999999999996,11.375,14.525,-90.45,-81.045,-102.695,390,369,400,108,17
"weighted","16706","Reiman, Tip","ARI","TE",3.8,NA,1.2,NA,NA,-99.4941504178273,NA,NA,390,NA,NA,119,15
"robust","15419","Kylen Granson","TEN","TE",12.85,2.66868,0.0250000000000021,7.46,15.92,-90.55,-84.96,-101.3,391,394,391,109,17
"average","13678","Ian Thomas","LV","TE",12.95,2.47487373415292,0.583333333333334,11.375,14.525,-90.71,-81.045,-102.695,392,369,400,108,13
"robust","17644","Tanner Koziol","JAC","TE",12.825,2.52042,1.375,4.6,16.93,-90.575,-87.82,-100.29,392,407,388,110,18
"robust","15334","Hunter Long","ARI","TE",11.45,4.96671,0.149999999999999,8.435,14.465,-91.95,-83.985,-102.755,393,388,401,111,18
"average","15419","Kylen Granson","TEN","TE",12.3666666666667,4.98932193121804,0.4,7.46,15.92,-91.2933333333333,-84.96,-101.3,395,394,391,109,14
"robust","12955","Chris Manhertz","NYG","TE",11.3,4.74432,0.699999999999999,8.42,14.18,-92.1,-84,-103.04,395,389,402,112,18
"robust","16425","Julian Hill","NE","TE",11.3,NA,0,11.3,11.3,-92.1,-81.12,-105.92,395,371,408,112,18
"weighted","17696","Ryan, Carsen","CLE","TE",2.6,NA,0.2,NA,NA,-100.694150417827,NA,NA,396,NA,NA,120,15
"robust","13940","Mundt, Johnny","PHI","TE",10.6,NA,1,10.6,10.6,-92.8,-81.82,-106.62,397,374,410,113,18
"average","17644","Tanner Koziol","JAC","TE",11.9666666666667,7.46748507419555,0.516666666666667,4.6,16.93,-91.6933333333333,-87.82,-100.29,398,407,388,110,14
"weighted","13427","Tonyan, Robert","PIT","TE",2.4,NA,0.6,NA,NA,-100.894150417827,NA,NA,398,NA,NA,121,15
"weighted","17641","Bredeson, Max","MIN","TE",1.8,NA,0.2,NA,NA,-101.494150417827,NA,NA,399,NA,NA,122,15
"average","15334","Hunter Long","ARI","TE",11.45,4.73761543394987,0.149999999999999,8.435,14.465,-92.21,-83.985,-102.755,401,388,401,111,14
"robust","15925","FitzPatrick, John","GBP","TE",9.6,NA,0.449999999999999,9.6,9.6,-93.8,-82.82,-107.62,401,378,414,114,18
"weighted","17419","Latu, Keleki","BUF","TE",1.6,NA,0.6,NA,NA,-101.694150417827,NA,NA,401,NA,NA,123,15
"average","12955","Chris Manhertz","NYG","TE",11.3,4.5254833995939,0.699999999999999,8.42,14.18,-92.36,-84,-103.04,402,389,402,112,14
"average","16425","Julian Hill","NE","TE",11.3,NA,0,11.3,11.3,-92.36,-81.12,-105.92,402,371,408,112,14
"average","13940","Mundt, Johnny","PHI","TE",10.6,NA,1,10.6,10.6,-93.06,-81.82,-106.62,403,374,410,113,14
"weighted","14060","Jackson, Tyree","WAS","TE",1,NA,0.3,NA,NA,-102.294150417827,NA,NA,403,NA,NA,124,15
"robust","15840","Woods, Jelani","NYJ","TE",9.15,13.41753,0.900000000000002,1.005,17.295,-94.25,-91.415,-99.925,404,436,387,115,18
"weighted","16919","Jenkins, E.J.","PHI","TE",0.7,NA,0.1,NA,NA,-102.594150417827,NA,NA,404,NA,NA,125,15
"average","15925","FitzPatrick, John","GBP","TE",9.6,NA,0.449999999999999,9.6,9.6,-94.06,-82.82,-107.62,406,378,414,114,14
"robust","16220","Will Mallory","IND","TE",8.25,11.04537,0.299999999999999,1.545,14.955,-95.15,-90.875,-102.265,406,434,397,116,18
"weighted","16898","Yankoff, Colson","WAS","TE",0.6,NA,0.5,NA,NA,-102.694150417827,NA,NA,406,NA,NA,126,15
"average","15840","Woods, Jelani","NYJ","TE",9.15,12.7986327394765,0.900000000000002,1.005,17.295,-94.51,-91.415,-99.925,408,436,387,115,14
"robust","16648","Jared Wiley","KC","TE",7.95,11.34189,3.05,1.065,14.835,-95.45,-91.355,-102.385,408,435,399,117,19
"average","16220","Will Mallory","IND","TE",8.25,10.5358910396796,0.299999999999999,1.545,14.955,-95.41,-90.875,-102.265,411,434,397,116,14
"weighted","17285","Yurosek, Ben","MIN","TE",0.1,NA,0,NA,NA,-103.194150417827,NA,NA,412,NA,NA,127,15
"average","16648","Jared Wiley","KC","TE",7.95,10.8187337521542,3.05,1.065,14.835,-95.71,-91.355,-102.385,413,435,399,117,14
"robust","16831","Martin-Robinson, David","TEN","TE",4.9,NA,1.1,4.9,4.9,-98.5,-87.52,-112.32,414,405,427,118,19
"average","16831","Martin-Robinson, David","TEN","TE",4.9,NA,1.1,4.9,4.9,-98.76,-87.52,-112.32,418,405,427,118,14
"robust","16706","Reiman, Tip","ARI","TE",3.8,NA,1.2,3.8,3.8,-99.6,-88.62,-113.42,418,416,432,119,19
"average","16706","Reiman, Tip","ARI","TE",3.8,NA,1.2,3.8,3.8,-99.86,-88.62,-113.42,420,416,432,119,14
"robust","17696","Ryan, Carsen","CLE","TE",2.6,NA,0.2,2.6,2.6,-100.8,-89.82,-114.62,422,426,434,120,19
"average","17696","Ryan, Carsen","CLE","TE",2.6,NA,0.2,2.6,2.6,-101.06,-89.82,-114.62,424,426,434,120,15
"robust","13427","Tonyan, Robert","PIT","TE",2.4,NA,0.6,2.4,2.4,-101,-90.02,-114.82,424,428,435,121,19
"average","13427","Tonyan, Robert","PIT","TE",2.4,NA,0.6,2.4,2.4,-101.26,-90.02,-114.82,425,428,435,121,15
"average","17641","Bredeson, Max","MIN","TE",1.8,NA,0.2,1.8,1.8,-101.86,-90.62,-115.42,426,432,436,122,15
"robust","17641","Bredeson, Max","MIN","TE",1.8,NA,0.2,1.8,1.8,-101.6,-90.62,-115.42,426,432,436,122,19
"average","17419","Latu, Keleki","BUF","TE",1.6,NA,0.6,1.6,1.6,-102.06,-90.82,-115.62,428,433,437,123,15
"robust","17419","Latu, Keleki","BUF","TE",1.6,NA,0.6,1.6,1.6,-101.8,-90.82,-115.62,429,433,437,123,19
"average","14060","Jackson, Tyree","WAS","TE",1,NA,0.3,1,1,-102.66,-91.42,-116.22,431,437,439,124,15
"robust","14060","Jackson, Tyree","WAS","TE",1,NA,0.3,1,1,-102.4,-91.42,-116.22,432,437,439,124,19
"average","16919","Jenkins, E.J.","PHI","TE",0.7,NA,0.1,0.7,0.7,-102.96,-91.72,-116.52,433,440,440,125,15
"average","16898","Yankoff, Colson","WAS","TE",0.6,NA,0.5,0.6,0.6,-103.06,-91.82,-116.62,434,442,441,126,15
"robust","16919","Jenkins, E.J.","PHI","TE",0.7,NA,0.1,0.7,0.7,-102.7,-91.72,-116.52,434,440,440,125,19
"robust","16898","Yankoff, Colson","WAS","TE",0.6,NA,0.5,0.6,0.6,-102.8,-91.82,-116.62,435,442,441,126,19
"robust","17285","Yurosek, Ben","MIN","TE",0.1,NA,0,0.1,0.1,-103.3,-92.32,-117.12,437,445,443,127,19
"average","17285","Yurosek, Ben","MIN","TE",0.1,NA,0,0.1,0.1,-103.56,-92.32,-117.12,439,445,443,127,15
"robust","16211","Puka Nacua","LAR","WR",224.70625,16.419795,10.04125,191.1425,240.9925,104.80625,89.4825,95.8325,7,11,9,1,1
"weighted","16211","Puka Nacua","LAR","WR",221.151288300836,24.8046135825321,6.41333565459612,182.698385300984,243.079252788473,100.146657381616,78.965657674651,96.8239472603406,7,15,9,1,1
"average","16211","Puka Nacua","LAR","WR",220.903571428571,20.3677923272434,5.71928571428572,191.1425,240.9925,98.3985714285714,89.4825,95.8325,8,11,9,1,1
"weighted","15281","Ja'Marr Chase","CIN","WR",214.73795264624,13.358610785075,7.54105153203344,198.55565905481,234.91536468935,93.7333217270195,94.8229314284777,88.6600591612179,9,8,11,2,1
"average","15281","Ja'Marr Chase","CIN","WR",215.184285714286,11.4223069140211,6.08214285714286,201.905,230.53,92.6792857142857,100.245,85.37,10,8,12,2,1
"robust","15281","Ja'Marr Chase","CIN","WR",214.665,2.12011799999997,2.79250000000002,201.905,230.53,94.765,100.245,85.37,10,8,12,2,1
"robust","16185","Jaxon Smith-Njigba","SEA","WR",211.8725,13.054293,9.8725,179.9375,229.9575,91.9725,78.2775,84.7975,11,16,13,3,2
"weighted","16185","Jaxon Smith-Njigba","SEA","WR",207.196901114206,23.5930087964335,14.2182103064067,173.189198725733,232.53788505021,86.1922701949861,69.4564710994002,86.2825795220775,11,19,12,3,2
"average","16185","Jaxon Smith-Njigba","SEA","WR",209.102142857143,19.5917824731746,11.1964285714286,179.9375,229.9575,86.5971428571429,78.2775,84.7975,12,16,13,3,2
"robust","15287","Amon-Ra St. Brown","DET","WR",202,9.04385999999999,24.6425,172.4,210.77,82.1,70.74,65.61,14,19,23,4,3
"average","15287","Amon-Ra St. Brown","DET","WR",197.905714285714,16.7788734794114,22.4185714285714,172.4,210.77,75.4007142857143,70.74,65.61,17,19,23,4,3
"weighted","15287","Amon-Ra St. Brown","DET","WR",192.978690807799,17.5140957902713,18.6546657381616,164.2034656489,203.708179326359,71.9740598885794,60.4707380225675,57.4528737982265,18,23,26,4,3
"robust","14832","CeeDee Lamb","DAL","WR",177.3575,14.23296,2.45749999999998,154.345,189.609,57.4575,52.685,44.449,24,27,35,5,3
"average","14832","CeeDee Lamb","DAL","WR",175.487142857143,14.4207671019791,1.01142857142855,154.345,189.609,52.9821428571428,52.685,44.449,26,27,35,5,3
"robust","15762","George Pickens","DAL","WR",174.9,10.82298,2.33000000000001,152.68,197.68,55,51.02,52.52,26,29,27,6,3
"weighted","14836","Justin Jefferson","MIN","WR",174.324025069638,23.1304620545758,0.896325441039949,146.17232444243,208.806731308519,53.3193941504178,42.4395968160969,62.5514257803864,26,39,25,5,3
"average","14836","Justin Jefferson","MIN","WR",174.475714285714,19.7819512495127,0.941666666666691,152.15,202.07,51.9707142857143,50.49,56.91,27,30,26,6,3
"weighted","15751","Drake London","ATL","WR",173.427699628598,16.7124163316215,1.16829851439184,153.86492800604,194.005027799764,52.4230687093779,50.132200379707,47.7497222716318,27,28,33,6,3
"average","15751","Drake London","ATL","WR",173.534047619048,13.7509194930652,1.5740476190476,156.4775,192.315,51.0290476190476,54.8175,47.155,28,26,32,7,3
"robust","15751","Drake London","ATL","WR",172.57,12.070835,0.0799999999999841,156.4775,192.315,52.67,54.8175,47.155,28,26,32,7,3
"robust","14836","Justin Jefferson","MIN","WR",172.49,3.69167400000001,3.435,152.15,202.07,52.59,50.49,56.91,29,30,26,8,4
"weighted","14832","CeeDee Lamb","DAL","WR",172.259401114206,16.4348800456496,1.31232590529245,150.849369861659,191.514721410459,51.2547701949861,47.1166422353265,45.2594158823264,29,33,34,7,3
"average","15762","George Pickens","DAL","WR",171.96,22.8088360071267,2.82571428571427,152.68,197.68,49.455,51.02,52.52,30,29,27,8,4
"weighted","15762","George Pickens","DAL","WR",170.947075208914,22.5812817236947,4.18328690807797,152.39620741137,197.679123418388,49.9424442896936,48.6634797850374,51.4238178902557,30,29,29,8,4
"robust","14104","A.J. Brown","NE","WR",169.055,15.300432,1.655,149.945,185.455,49.155,48.285,40.295,31,33,37,9,4
"average","14104","A.J. Brown","NE","WR",169.134285714286,14.123995960944,1.63142857142859,149.945,185.455,46.6292857142857,48.285,40.295,32,33,37,9,4
"robust","15290","Nico Collins","HOU","WR",167.4,15.27078,0.169999999999987,152.02,184.12,47.5,50.36,38.96,33,31,39,10,4
"average","16194","Rashee Rice","KC","WR",167.502857142857,17.6369552495943,0.102857142857147,147.05,190.768,44.9978571428571,45.39,45.608,34,37,33,10,4
"robust","16194","Rashee Rice","KC","WR",167.23,14.9742599999999,2.99000000000004,147.05,190.768,47.33,45.39,45.608,34,37,33,11,4
"weighted","15290","Nico Collins","HOU","WR",166.763788300836,15.0902781750433,0.0139275766017022,150.956837450167,184.011392051585,45.7591573816156,47.2241098238344,37.7560865234529,34,32,38,9,4
"average","15290","Nico Collins","HOU","WR",167.4,15.3741666440819,1.28904761904764,152.02,184.12,44.895,50.36,38.96,35,31,39,11,4
"weighted","14104","A.J. Brown","NE","WR",166.749860724234,16.6678390195221,0.538751160631392,147.62344931295,186.454510187419,45.7452298050139,43.8907216866172,40.1992046592866,35,35,37,10,4
"weighted","15754","Chris Olave","NO","WR",166.211109563603,21.2027450567778,0.72768337975856,140.812981732158,190.751115857796,45.2064786443825,37.0802541058251,44.4958103296641,36,45,35,11,4
"average","15754","Chris Olave","NO","WR",166.110952380952,17.5689911717677,9.01095238095235,144.651,189.705,43.6059523809524,42.991,44.545,37,42,34,12,4
"robust","15754","Chris Olave","NO","WR",164.24,11.845974,7.13999999999996,144.651,189.705,44.34,42.991,44.545,37,42,34,12,5
"weighted","16194","Rashee Rice","KC","WR",165.483426183844,21.2605866759087,8.98426183844015,146.577001104987,196.636811923512,44.478795264624,42.8442734786547,50.3815063953801,37,37,31,12,4
"robust","16615","Malik Nabers","NYG","WR",157.1,18.5325,0.100000000000023,137.06,170,37.2,35.4,24.84,40,48,48,13,5
"average","15756","Jameson Williams","DET","WR",157.1,10.1545556278943,0.560000000000031,148.3,170.46,34.595,46.64,25.3,41,36,45,13,5
"robust","16190","Zay Flowers","BAL","WR",157,9.85928999999997,1.10000000000002,142.85,171.71,37.1,41.19,26.55,41,44,44,14,5
"weighted","15756","Jameson Williams","DET","WR",156.499164345404,9.75188186528694,0.483147632311983,148.211796853136,171.865052102787,35.4945334261838,44.4790692268035,25.6097465746548,41,34,47,13,4
